charge_id,start_timestamp_utc,end_timestamp_utc,start_soc,end_soc,delta_soc,duration_sec,latitude,longitude,ambient_temp_c
charge_2029-03-07T215348370888Z_8214_840f8d6e,2029-03-07T21:53:48.370888Z,2029-03-08T01:12:15.370888Z,16,73,57,11907,21.034382,105.821847,30.04
charge_2029-03-10T181657956657Z_2860_25ed254a,2029-03-10T18:16:57.956657Z,2029-03-10T19:32:00.956657Z,72,92,20,4503,21.034387,105.821896,29.18
charge_2029-03-10T233200587991Z_2969_92477fa4,2029-03-10T23:32:00.956657Z,2029-03-11T01:28:05.956657Z,26,59,33,6965,21.034335,105.821885,24.73
charge_2029-03-11T015432413985Z_3272_dc7ab16a,2029-03-11T01:54:32.413985Z,2029-03-11T06:46:08.413985Z,21,100,79,17496,21.034516,105.821837,23.94
charge_2029-03-13T200725651353Z_699_efd7c442,2029-03-13T20:07:25.651353Z,2029-03-13T21:38:26.651353Z,46,73,27,5461,21.034405,105.821726,30.68
charge_2029-03-18T064318645249Z_6404_3c926883,2029-03-18T06:43:18.645249Z,2029-03-18T08:59:59.645249Z,39,79,40,8201,21.034399,105.821852,25.04
charge_2029-03-19T153516693560Z_2474_bc3adc6a,2029-03-19T15:35:16.693560Z,2029-03-19T19:51:12.693560Z,23,93,70,15356,21.034429,105.821792,30.68
charge_2029-03-22T005753643577Z_7519_afe33781,2029-03-22T00:57:53.643577Z,2029-03-22T04:30:38.643577Z,37,100,63,12765,21.034429,105.821908,23.57
charge_2029-03-23T152341460680Z_7243_e8fe9f8d,2029-03-23T15:23:41.460680Z,2029-03-23T19:53:49.460680Z,14,90,76,16208,21.034522,105.821781,29.75
charge_2029-03-24T164313205546Z_3817_cb33670e,2029-03-24T16:43:13.205546Z,2029-03-24T20:05:10.205546Z,25,80,55,12117,21.034346,105.821831,24.68
charge_2029-03-26T055603260651Z_6914_e67eb2bb,2029-03-26T05:56:03.260651Z,2029-03-26T09:51:59.260651Z,22,91,69,14156,21.034434,105.821734,27.14
charge_2029-03-26T135159707574Z_1827_2cc79b95,2029-03-26T13:51:59.260651Z,2029-03-26T15:07:47.260651Z,28,50,22,4548,21.034396,105.821874,30.71
charge_2029-03-27T015054477983Z_4217_17794cc8,2029-03-27T01:50:54.477983Z,2029-03-27T06:05:12.477983Z,24,100,76,15258,21.034444,105.821873,22.5
charge_2029-03-30T142848290920Z_6113_27a7ede4,2029-03-30T14:28:48.290920Z,2029-03-30T17:04:37.290920Z,37,81,44,9349,21.034402,105.821823,26.36
charge_2029-03-31T022156693219Z_5232_dfbc5f0b,2029-03-31T02:21:56.693219Z,2029-03-31T06:52:30.693219Z,21,100,79,16234,21.034377,105.821752,25.73
charge_2029-04-03T224802932700Z_2103_f0685e46,2029-04-03T22:48:02.932700Z,2029-04-04T01:39:15.932700Z,33,81,48,10273,21.034425,105.821875,25.68
charge_2029-04-04T193346792786Z_5087_c1c6103b,2029-04-04T19:33:46.792786Z,2029-04-04T21:57:53.792786Z,55,96,41,8647,21.034375,105.821814,29.11
charge_2029-04-08T043542901396Z_5518_83b477f6,2029-04-08T04:35:42.901396Z,2029-04-08T08:13:24.901396Z,25,90,65,13062,21.034462,105.821794,28.52
charge_2029-04-09T141724417384Z_5386_4506a392,2029-04-09T14:17:24.417384Z,2029-04-09T16:39:22.417384Z,39,81,42,8518,21.034374,105.82182,24.54
charge_2029-04-10T162429166815Z_2916_bf08fa4d,2029-04-10T16:24:29.166815Z,2029-04-10T18:32:57.166815Z,41,78,37,7708,21.034385,105.821726,28.29
charge_2029-04-10T223257774862Z_5533_913591f4,2029-04-10T22:32:57.166815Z,2029-04-11T01:47:26.166815Z,33,91,58,11669,21.034308,105.821838,25.83
charge_2029-04-11T061427799862Z_253_0159c75d,2029-04-11T06:14:27.799862Z,2029-04-11T08:00:31.799862Z,23,51,28,6364,21.034378,105.82178,28.97
charge_2029-04-16T155506563715Z_1345_ab1e1631,2029-04-16T15:55:06.563715Z,2029-04-16T17:44:27.563715Z,50,81,31,6561,21.034433,105.821831,30.35
charge_2029-04-19T062317541990Z_3623_d06216a8,2029-04-19T06:23:17.541990Z,2029-04-19T09:47:08.541990Z,21,79,58,12231,21.034286,105.821821,28.72
charge_2029-04-20T052309428483Z_3256_21a71033,2029-04-20T05:23:09.428483Z,2029-04-20T06:31:38.428483Z,62,80,18,4109,21.034412,105.821773,24.26
charge_2029-04-20T202915576692Z_3186_5acceffa,2029-04-20T20:29:15.576692Z,2029-04-20T23:57:45.576692Z,30,82,52,12510,21.034391,105.821828,29.48
charge_2029-04-22T185406691348Z_6260_c4ff405b,2029-04-22T18:54:06.691348Z,2029-04-22T20:31:43.691348Z,72,100,28,5857,21.034326,105.821772,25.4
charge_2029-04-24T230242541879Z_4184_46f7282d,2029-04-24T23:02:42.541879Z,2029-04-25T04:23:11.541879Z,12,96,84,19229,21.034395,105.82194,29.79
charge_2029-04-25T011634677664Z_2284_df4638eb,2029-04-25T01:16:34.677664Z,2029-04-25T02:22:24.677664Z,36,54,18,3950,21.034425,105.821791,22.5
charge_2029-04-27T173642439607Z_9575_345e102a,2029-04-27T17:36:42.439607Z,2029-04-27T20:49:44.439607Z,25,78,53,11582,21.034422,105.821786,27.14
charge_2029-04-28T150652373101Z_1480_8897279d,2029-04-28T15:06:52.373101Z,2029-04-28T17:16:05.373101Z,29,64,35,7753,21.034346,105.821767,28.15
charge_2029-04-29T221721408967Z_280_fc9b64fd,2029-04-29T22:17:21.408967Z,2029-04-30T02:31:07.408967Z,21,100,79,15226,21.03439,105.821823,26.5
charge_2029-04-30T030422247164Z_2711_24a87ee3,2029-04-30T03:04:22.247164Z,2029-04-30T03:53:29.247164Z,19,34,15,2947,21.034469,105.821777,27.91
charge_2029-04-30T181226713206Z_4212_38a9e28c,2029-04-30T18:12:26.713206Z,2029-04-30T20:38:26.713206Z,36,78,42,8760,21.034383,105.821771,24.21
charge_2029-05-02T222517139676Z_3577_3d64042d,2029-05-02T22:25:17.139676Z,2029-05-03T03:04:02.139676Z,23,100,77,16725,21.034434,105.821786,31.93
charge_2029-05-03T235054517163Z_5086_ad98043e,2029-05-03T23:50:54.517163Z,2029-05-04T01:25:53.517163Z,52,80,28,5699,21.034426,105.821766,28.26
charge_2029-05-04T221836869521Z_979_d361f959,2029-05-04T22:18:36.869521Z,2029-05-05T01:45:40.869521Z,17,81,64,12424,21.034478,105.821831,28.56
charge_2029-05-05T222305485727Z_6548_b0c20c6b,2029-05-05T22:23:05.485727Z,2029-05-06T01:13:20.485727Z,29,76,47,10215,21.034457,105.821851,30.83
charge_2029-05-06T051320781664Z_5693_2b9db2cd,2029-05-06T05:13:20.485727Z,2029-05-06T09:07:37.485727Z,12,78,66,14057,21.0344,105.821845,32.33
charge_2029-05-07T174444502302Z_726_6ad94420,2029-05-07T17:44:44.502302Z,2029-05-07T19:24:08.502302Z,50,80,30,5964,21.034451,105.821794,33.78
charge_2029-05-08T052100322742Z_7876_41f85401,2029-05-08T05:21:00.322742Z,2029-05-08T08:53:48.322742Z,18,80,62,12768,21.034434,105.821765,34.52
charge_2029-05-09T050553323084Z_8382_146cc77d,2029-05-09T05:05:53.323084Z,2029-05-09T06:42:37.323084Z,22,49,27,5804,21.034368,105.821825,31.11
charge_2029-05-12T171451858888Z_1429_c6265b6a,2029-05-12T17:14:51.858888Z,2029-05-12T20:02:04.858888Z,27,79,52,10033,21.034496,105.821786,34.28
charge_2029-05-16T041953270767Z_3121_8d15c553,2029-05-16T04:19:53.270767Z,2029-05-16T06:53:25.270767Z,35,78,43,9212,21.034364,105.82182,32.52
charge_2029-05-18T041234461965Z_6088_a03ef9d3,2029-05-18T04:12:34.461965Z,2029-05-18T06:43:42.461965Z,27,73,46,9068,21.034406,105.821818,30.19
charge_2029-05-23T212120221663Z_3952_52a83967,2029-05-23T21:21:20.221663Z,2029-05-23T23:18:33.221663Z,64,100,36,7033,21.034321,105.821864,27.41
charge_2029-05-24T061103860668Z_7692_3382fb20,2029-05-24T06:11:03.860668Z,2029-05-24T08:57:05.860668Z,27,78,51,9962,21.034359,105.821756,32.8
charge_2029-05-28T210128590241Z_3218_977ae117,2029-05-28T21:01:28.590241Z,2029-05-28T23:36:01.590241Z,29,72,43,9273,21.034368,105.821839,33.55
charge_2029-05-30T213931586649Z_5537_f1972787,2029-05-30T21:39:31.586649Z,2029-05-31T00:46:03.586649Z,32,81,49,11192,21.034455,105.821864,29.62
charge_2029-05-31T200644608939Z_8575_0405a9e4,2029-05-31T20:06:44.608939Z,2029-05-31T22:32:34.608939Z,36,80,44,8750,21.03438,105.821807,30.09
charge_2029-06-01T163651940195Z_6428_c4e31713,2029-06-01T16:36:51.940195Z,2029-06-01T20:31:43.940195Z,22,94,72,14092,21.034395,105.821842,35.24
charge_2029-06-03T043005803828Z_6737_60b70dbd,2029-06-03T04:30:05.803828Z,2029-06-03T07:06:13.803828Z,37,81,44,9368,21.034397,105.821782,35.3
charge_2029-06-04T030539269030Z_6298_7d8ea611,2029-06-04T03:05:39.269030Z,2029-06-04T07:02:25.269030Z,26,92,66,14206,21.03444,105.821748,27.77
charge_2029-06-05T231613307757Z_9186_5151ab01,2029-06-05T23:16:13.307757Z,2029-06-06T01:25:15.307757Z,64,100,36,7742,21.034349,105.821849,28.41
charge_2029-06-06T053128719876Z_3783_18298564,2029-06-06T05:31:28.719876Z,2029-06-06T06:59:18.719876Z,53,78,25,5270,21.034378,105.821803,35.56
charge_2029-06-06T105918771527Z_2821_5f334cdf,2029-06-06T10:59:18.719876Z,2029-06-06T14:23:30.719876Z,42,100,58,12252,21.034343,105.821728,32.36
charge_2029-06-07T102344277280Z_2476_b131f551,2029-06-07T10:23:44.277280Z,2029-06-07T12:45:35.277280Z,41,82,41,8511,21.034395,105.8218,28.66
charge_2029-06-08T233839494852Z_8700_d43a5466,2029-06-08T23:38:39.494852Z,2029-06-09T01:23:57.494852Z,69,100,31,6318,21.03449,105.821838,29.71
charge_2029-06-10T145405420220Z_2613_2c8181f8,2029-06-10T14:54:05.420220Z,2029-06-10T18:32:40.420220Z,38,100,62,13115,21.034381,105.821778,29.33
charge_2029-06-14T193510117241Z_8970_eeb09ac9,2029-06-14T19:35:10.117241Z,2029-06-15T00:30:10.117241Z,20,100,80,17700,21.034407,105.82186,29.35
charge_2029-06-16T061041295043Z_9259_96de631e,2029-06-16T06:10:41.295043Z,2029-06-16T07:44:57.295043Z,32,57,25,5656,21.03443,105.821859,32.9
charge_2029-06-18T221112293876Z_9203_d0e5c5cc,2029-06-18T22:11:12.293876Z,2029-06-19T00:20:51.293876Z,36,74,38,7779,21.034362,105.821858,32.86
charge_2029-06-19T105010750099Z_5731_14adfe8e,2029-06-19T10:50:10.750099Z,2029-06-19T12:17:44.750099Z,33,57,24,5254,21.034437,105.821826,34.71
charge_2029-06-20T205224466207Z_4728_3dad45c3,2029-06-20T20:52:24.466207Z,2029-06-21T01:06:19.466207Z,25,100,75,15235,21.034392,105.821771,29.27
charge_2029-06-21T050619822011Z_2354_6b314075,2029-06-21T05:06:19.466207Z,2029-06-21T09:01:53.466207Z,34,100,66,14134,21.034396,105.821848,29.17
charge_2029-06-24T193512833858Z_5882_422866dd,2029-06-24T19:35:12.833858Z,2029-06-24T21:50:05.833858Z,41,80,39,8093,21.034338,105.821775,32.62
charge_2029-06-28T131040723592Z_6111_ed8221e0,2029-06-28T13:10:40.723592Z,2029-06-28T16:32:50.723592Z,18,74,56,12130,21.034404,105.821809,29.82
charge_2029-07-01T054341622432Z_6404_1ec5035b,2029-07-01T05:43:41.622432Z,2029-07-01T07:15:58.622432Z,52,78,26,5537,21.034388,105.821737,32.8
charge_2029-07-04T065116878256Z_5400_3ec7ee5d,2029-07-04T06:51:16.878256Z,2029-07-04T09:40:59.878256Z,49,100,51,10183,21.034323,105.821787,30.97
charge_2029-07-05T021747276339Z_4643_8f763130,2029-07-05T02:17:47.276339Z,2029-07-05T04:31:29.276339Z,52,92,40,8022,21.0344,105.821848,29.27
charge_2029-07-08T174933577499Z_8744_6dac67a9,2029-07-08T17:49:33.577499Z,2029-07-08T21:04:35.577499Z,49,100,51,11702,21.034391,105.821769,32.15
charge_2029-07-11T194624352496Z_5656_21e99016,2029-07-11T19:46:24.352496Z,2029-07-11T23:11:48.352496Z,15,78,63,12324,21.034377,105.821849,32.52
charge_2029-07-12T050730674698Z_849_ce027c24,2029-07-12T05:07:30.674698Z,2029-07-12T08:56:37.674698Z,31,100,69,13747,21.034385,105.821742,34.39
charge_2029-07-14T133634131755Z_5874_22a8f568,2029-07-14T13:36:34.131755Z,2029-07-14T15:06:47.131755Z,54,82,28,5413,21.034419,105.821804,34.58
charge_2029-07-17T130106547135Z_7228_56981023,2029-07-17T13:01:06.547135Z,2029-07-17T14:47:17.547135Z,51,80,29,6371,21.034433,105.82181,32.24
charge_2029-07-21T042958717549Z_1926_6d4453bc,2029-07-21T04:29:58.717549Z,2029-07-21T08:11:47.717549Z,35,96,61,13309,21.034407,105.821863,27.99
charge_2029-07-23T062546897036Z_7466_027fdee0,2029-07-23T06:25:46.897036Z,2029-07-23T11:00:23.897036Z,22,100,78,16477,21.034464,105.821762,29.68
charge_2029-07-24T215731934047Z_1557_c4239d2d,2029-07-24T21:57:31.934047Z,2029-07-25T01:24:08.934047Z,37,100,63,12397,21.034342,105.821759,30.03
charge_2029-07-26T050320363810Z_9362_92b93a52,2029-07-26T05:03:20.363810Z,2029-07-26T09:40:24.363810Z,28,100,72,16624,21.034368,105.821839,32.85
charge_2029-07-27T235906258658Z_6524_3f1ec546,2029-07-27T23:59:06.258658Z,2029-07-28T03:56:39.258658Z,16,78,62,14253,21.034424,105.821795,29.46
charge_2029-07-29T025620196562Z_7776_7b54c830,2029-07-29T02:56:20.196562Z,2029-07-29T06:47:09.196562Z,30,92,62,13849,21.034458,105.821828,31.3
charge_2029-08-01T121425220640Z_2801_92ba0968,2029-08-01T12:14:25.220640Z,2029-08-01T13:20:21.220640Z,48,67,19,3956,21.034463,105.821821,32.49
charge_2029-08-02T041201184501Z_4600_7b0a220f,2029-08-02T04:12:01.184501Z,2029-08-02T05:43:59.184501Z,13,39,26,5518,21.034449,105.821844,29.13
charge_2029-08-03T021451890800Z_2374_9edd0a99,2029-08-03T02:14:51.890800Z,2029-08-03T04:02:00.890800Z,51,84,33,6429,21.034367,105.821757,28.08
charge_2029-08-04T232117378851Z_1702_c761e636,2029-08-04T23:21:17.378851Z,2029-08-05T02:22:33.378851Z,31,82,51,10876,21.034296,105.821839,31.97
charge_2029-08-07T172435399245Z_9645_8967fbb9,2029-08-07T17:24:35.399245Z,2029-08-07T18:26:30.399245Z,29,46,17,3715,21.034401,105.821766,32.56
charge_2029-08-08T032233661071Z_6299_12480107,2029-08-08T03:22:33.661071Z,2029-08-08T06:06:23.661071Z,53,100,47,9830,21.034397,105.821785,27.36
charge_2029-08-09T163715936314Z_6932_0ef6b522,2029-08-09T16:37:15.936314Z,2029-08-09T18:00:15.936314Z,25,49,24,4980,21.034432,105.82187,30.65
charge_2029-08-11T232105952905Z_5707_1a60f888,2029-08-11T23:21:05.952905Z,2029-08-12T00:45:11.952905Z,16,41,25,5046,21.03437,105.821827,28.86
charge_2029-08-13T145615897529Z_3472_7b533980,2029-08-13T14:56:15.897529Z,2029-08-13T16:08:02.897529Z,72,93,21,4307,21.034419,105.821759,29.87
charge_2029-08-14T040919206179Z_1229_b770a827,2029-08-14T04:09:19.206179Z,2029-08-14T05:09:56.206179Z,60,80,20,3637,21.034407,105.821736,31.72
charge_2029-08-15T204534136896Z_7715_c9c66c0e,2029-08-15T20:45:34.136896Z,2029-08-16T00:10:38.136896Z,41,97,56,12304,21.034316,105.821799,31.97
charge_2029-08-16T144040565079Z_9603_fc0165af,2029-08-16T14:40:40.565079Z,2029-08-16T19:10:09.565079Z,17,91,74,16169,21.034416,105.821843,32.42
charge_2029-08-17T064925336855Z_463_4ed29b07,2029-08-17T06:49:25.336855Z,2029-08-17T07:58:12.336855Z,70,90,20,4127,21.034423,105.821866,34.15
charge_2029-08-18T204446897836Z_901_be010693,2029-08-18T20:44:46.897836Z,2029-08-19T00:15:23.897836Z,15,79,64,12637,21.034383,105.82176,32.83
charge_2029-08-22T081515619075Z_1295_ca656b54,2029-08-22T08:15:15.619075Z,2029-08-22T11:27:04.619075Z,26,79,53,11509,21.034375,105.821796,34.53
charge_2029-08-22T152704960859Z_920_13d08fd8,2029-08-22T15:27:04.619075Z,2029-08-22T19:03:26.619075Z,34,100,66,12982,21.034423,105.821776,31.54
charge_2029-08-27T143052500600Z_6812_6e0a2f5a,2029-08-27T14:30:52.500600Z,2029-08-27T17:44:30.500600Z,27,82,55,11618,21.034368,105.821781,31.12
charge_2029-08-28T155452294071Z_1434_dece976b,2029-08-28T15:54:52.294071Z,2029-08-28T19:03:49.294071Z,40,100,60,11337,21.034388,105.821743,30.59
charge_2029-08-29T112957701986Z_9408_459cae00,2029-08-29T11:29:57.701986Z,2029-08-29T13:38:33.701986Z,56,94,38,7716,21.03427,105.821832,28.32
charge_2029-08-30T231421802930Z_4254_702fbd70,2029-08-30T23:14:21.802930Z,2029-08-31T01:11:56.802930Z,67,98,31,7055,21.034432,105.821761,28.07
charge_2029-08-31T024030721606Z_7659_97fda4f9,2029-08-31T02:40:30.721606Z,2029-08-31T05:57:05.721606Z,20,78,58,11795,21.034388,105.821803,27.37
charge_2029-08-31T181118325007Z_8928_f13ce16e,2029-08-31T18:11:18.325007Z,2029-08-31T20:02:20.325007Z,64,96,32,6662,21.034383,105.821819,32.45
charge_2029-09-02T095749731158Z_5398_83aa546b,2029-09-02T09:57:49.731158Z,2029-09-02T10:35:05.731158Z,70,80,10,2236,21.034428,105.821817,32.65
charge_2029-09-03T031346694712Z_8869_13c5526d,2029-09-03T03:13:46.694712Z,2029-09-03T07:50:02.694712Z,19,95,76,16576,21.034489,105.821714,26.39
charge_2029-09-04T131058680933Z_4707_3438ff17,2029-09-04T13:10:58.680933Z,2029-09-04T15:19:05.680933Z,54,91,37,7687,21.034371,105.821874,32.34
charge_2029-09-06T153150169011Z_9755_fd94d795,2029-09-06T15:31:50.169011Z,2029-09-06T19:21:28.169011Z,15,78,63,13778,21.034487,105.821771,33.32
charge_2029-09-08T104902781418Z_9199_3ffaf48c,2029-09-08T10:49:02.781418Z,2029-09-08T12:06:42.781418Z,49,71,22,4660,21.034355,105.821885,29.94
charge_2029-09-09T043146279986Z_7269_f95377ab,2029-09-09T04:31:46.279986Z,2029-09-09T06:54:38.279986Z,32,78,46,8572,21.03443,105.821806,29.52
charge_2029-09-10T160313144701Z_8639_5cc74b39,2029-09-10T16:03:13.144701Z,2029-09-10T19:27:22.144701Z,20,79,59,12249,21.03447,105.821795,27.7
charge_2029-09-11T131840169389Z_9845_5fce97fd,2029-09-11T13:18:40.169389Z,2029-09-11T14:27:07.169389Z,51,71,20,4107,21.034467,105.821761,28.26
charge_2029-09-14T222958761231Z_1914_741a1e19,2029-09-14T22:29:58.761231Z,2029-09-14T23:54:35.761231Z,18,43,25,5077,21.034376,105.821795,32.33
charge_2029-09-15T141326258234Z_2300_d2a721d1,2029-09-15T14:13:26.258234Z,2029-09-15T17:49:55.258234Z,36,100,64,12989,21.034419,105.821754,31.13
charge_2029-09-16T162902460419Z_9568_9c743782,2029-09-16T16:29:02.460419Z,2029-09-16T18:11:20.460419Z,69,97,28,6138,21.034414,105.821663,29.93
charge_2029-09-17T030219328758Z_4251_29a0c146,2029-09-17T03:02:19.328758Z,2029-09-17T07:42:27.328758Z,17,100,83,16808,21.034455,105.821781,28.13
charge_2029-09-18T130828930457Z_4663_b11b9992,2029-09-18T13:08:28.930457Z,2029-09-18T15:17:25.930457Z,32,70,38,7737,21.034401,105.821828,28.25
charge_2029-09-21T103748215953Z_3601_7a782a49,2029-09-21T10:37:48.215953Z,2029-09-21T11:04:56.215953Z,70,78,8,1628,21.034377,105.821813,28.31
charge_2029-09-22T033241735529Z_2991_2703a745,2029-09-22T03:32:41.735529Z,2029-09-22T08:35:58.735529Z,23,100,77,18197,21.034341,105.821786,30.3
charge_2029-09-23T205934781808Z_4219_0f078fcb,2029-09-23T20:59:34.781808Z,2029-09-24T02:06:31.781808Z,16,97,81,18417,21.034337,105.821781,27.83
charge_2029-09-25T193846666234Z_7244_8b453ebc,2029-09-25T19:38:46.666234Z,2029-09-25T21:41:01.666234Z,46,81,35,7335,21.034359,105.821854,31.92
charge_2029-09-26T031002540994Z_5896_807f4fbf,2029-09-26T03:10:02.540994Z,2029-09-26T06:07:18.540994Z,50,100,50,10636,21.034402,105.82183,27.6
charge_2029-09-27T001625809566Z_6931_9cd9f96a,2029-09-27T00:16:25.809566Z,2029-09-27T04:45:46.809566Z,23,100,77,16161,21.034373,105.82175,25.68
charge_2029-09-30T134025885474Z_7369_5c0f3d52,2029-09-30T13:40:25.885474Z,2029-09-30T16:14:05.885474Z,28,70,42,9220,21.034403,105.821816,29.31
charge_2029-09-30T201405442638Z_8000_b75303d5,2029-09-30T20:14:05.885474Z,2029-10-01T00:20:05.885474Z,12,75,63,14760,21.03448,105.82176,26.9
charge_2029-10-04T040044901831Z_1785_912c2a63,2029-10-04T04:00:44.901831Z,2029-10-04T08:22:18.901831Z,14,82,68,15694,21.034298,105.821788,23.82
charge_2029-10-05T154853303850Z_8611_c114d176,2029-10-05T15:48:53.303850Z,2029-10-05T19:25:17.303850Z,19,82,63,12984,21.034431,105.821747,23.58
charge_2029-10-10T043334185502Z_255_3875c5be,2029-10-10T04:33:34.185502Z,2029-10-10T07:34:21.185502Z,22,75,53,10847,21.034412,105.821812,25.34
charge_2029-10-11T021514567425Z_8092_a7f2d0d5,2029-10-11T02:15:14.567425Z,2029-10-11T05:22:43.567425Z,24,75,51,11249,21.034465,105.821878,25.32
charge_2029-10-12T152308131553Z_7064_01630366,2029-10-12T15:23:08.131553Z,2029-10-12T17:59:34.131553Z,34,82,48,9386,21.034486,105.821731,27.72
charge_2029-10-13T034125757492Z_6868_9f8874fd,2029-10-13T03:41:25.757492Z,2029-10-13T06:39:02.757492Z,45,100,55,10657,21.034344,105.821823,26.2
charge_2029-10-14T142015545365Z_3399_717d307c,2029-10-14T14:20:15.545365Z,2029-10-14T17:28:47.545365Z,54,100,46,11312,21.034507,105.821721,23.54
charge_2029-10-15T163725911342Z_7902_c91d62a2,2029-10-15T16:37:25.911342Z,2029-10-15T21:30:36.911342Z,19,100,81,17591,21.034402,105.821792,28.61
charge_2029-10-17T020622103368Z_8964_d56fd212,2029-10-17T02:06:22.103368Z,2029-10-17T05:43:39.103368Z,19,80,61,13037,21.034424,105.821792,23.01
charge_2029-10-18T164701840030Z_7383_5e148b27,2029-10-18T16:47:01.840030Z,2029-10-18T17:53:55.840030Z,23,42,19,4014,21.034404,105.821736,22.59
charge_2029-10-20T223017973773Z_857_78dce18d,2029-10-20T22:30:17.973773Z,2029-10-21T02:04:13.973773Z,46,100,54,12836,21.034366,105.821869,24.55
charge_2029-10-21T141233796236Z_1767_a0f454fb,2029-10-21T14:12:33.796236Z,2029-10-21T19:05:13.796236Z,17,100,83,17560,21.034373,105.821763,24.14
charge_2029-10-23T224319510665Z_8297_42c31801,2029-10-23T22:43:19.510665Z,2029-10-24T02:45:50.510665Z,24,93,69,14551,21.034325,105.821754,28.65
charge_2029-10-24T222151966101Z_1978_483e972f,2029-10-24T22:21:51.966101Z,2029-10-25T00:32:49.966101Z,43,82,39,7858,21.034362,105.821871,23.49
charge_2029-10-27T131824837773Z_7824_3bb5d9f4,2029-10-27T13:18:24.837773Z,2029-10-27T14:23:03.837773Z,54,73,19,3879,21.034423,105.821796,22.84
charge_2029-10-29T023937416220Z_4226_d69b0f40,2029-10-29T02:39:37.416220Z,2029-10-29T04:38:17.416220Z,52,82,30,7120,21.034361,105.821766,24.91
charge_2029-10-29T083817508255Z_2016_9f463fe1,2029-10-29T08:38:17.416220Z,2029-10-29T11:47:31.416220Z,24,81,57,11354,21.03432,105.821752,24.86
charge_2029-10-31T234224361408Z_4229_62fde66e,2029-10-31T23:42:24.361408Z,2029-11-01T03:25:53.361408Z,17,82,65,13409,21.034524,105.821843,26.48
charge_2029-11-02T064016369789Z_4350_35e84d32,2029-11-02T06:40:16.369789Z,2029-11-02T10:40:45.369789Z,30,100,70,14429,21.034437,105.821848,24
charge_2029-11-03T132620890587Z_115_a4d06681,2029-11-03T13:26:20.890587Z,2029-11-03T16:18:24.890587Z,28,82,54,10324,21.034433,105.821816,22.44
charge_2029-11-05T153819174067Z_6291_05feca5d,2029-11-05T15:38:19.174067Z,2029-11-05T19:24:03.174067Z,32,97,65,13544,21.034449,105.821851,20.85
charge_2029-11-05T232403896385Z_6773_789bf749,2029-11-05T23:24:03.174067Z,2029-11-06T02:16:52.174067Z,44,94,50,10369,21.034351,105.821765,25.94
charge_2029-11-09T135643340094Z_4587_506f4023,2029-11-09T13:56:43.340094Z,2029-11-09T16:53:17.340094Z,28,82,54,10594,21.034386,105.821823,19.83
charge_2029-11-10T020207948511Z_2755_cca695a5,2029-11-10T02:02:07.948511Z,2029-11-10T07:07:04.948511Z,17,100,83,18297,21.034426,105.82181,16.53
charge_2029-11-12T125131533956Z_8019_ef0297e9,2029-11-12T12:51:31.533956Z,2029-11-12T15:03:52.533956Z,43,80,37,7941,21.034359,105.821822,20.53
charge_2029-11-13T131327956670Z_2313_225865a5,2029-11-13T13:13:27.956670Z,2029-11-13T14:22:08.956670Z,55,76,21,4121,21.034362,105.821847,19.31
charge_2029-11-15T133630439186Z_7600_d6a58fc2,2029-11-15T13:36:30.439186Z,2029-11-15T15:55:23.439186Z,41,78,37,8333,21.034426,105.821832,20.41
charge_2029-11-15T195523816313Z_3449_78075621,2029-11-15T19:55:23.439186Z,2029-11-15T23:37:06.439186Z,18,80,62,13303,21.034396,105.821743,17.52
charge_2029-11-16T172713656058Z_6305_743fb566,2029-11-16T17:27:13.656058Z,2029-11-16T20:34:10.656058Z,38,93,55,11217,21.034394,105.821719,24.58
charge_2029-11-21T184059728929Z_5923_a8cec571,2029-11-21T18:40:59.728929Z,2029-11-21T20:21:48.728929Z,54,81,27,6049,21.034423,105.821783,24.04
charge_2029-11-23T150810906062Z_8030_65906d72,2029-11-23T15:08:10.906062Z,2029-11-23T16:56:19.906062Z,63,92,29,6489,21.034339,105.821783,22.95
charge_2029-11-24T222554498851Z_330_494fada5,2029-11-24T22:25:54.498851Z,2029-11-25T01:37:20.498851Z,23,77,54,11486,21.034407,105.821764,21.98
charge_2029-11-25T024556748545Z_5230_4f198a7e,2029-11-25T02:45:56.748545Z,2029-11-25T06:24:38.748545Z,34,100,66,13122,21.034451,105.821886,17.98
charge_2029-11-26T224031289483Z_1869_3e1046bb,2029-11-26T22:40:31.289483Z,2029-11-27T02:23:24.289483Z,18,80,62,13373,21.03437,105.821827,25.34
charge_2029-11-29T032248597339Z_6209_131b501e,2029-11-29T03:22:48.597339Z,2029-11-29T06:58:50.597339Z,13,73,60,12962,21.034371,105.821758,17.89
charge_2029-12-03T124057325073Z_3971_c80249c4,2029-12-03T12:40:57.325073Z,2029-12-03T14:52:27.325073Z,38,80,42,7890,21.034449,105.821879,17.76
charge_2029-12-04T153236772914Z_4771_c225d73b,2029-12-04T15:32:36.772914Z,2029-12-04T19:27:28.772914Z,35,100,65,14092,21.034406,105.82181,17.86
charge_2029-12-04T232728750166Z_5841_c8401701,2029-12-04T23:27:28.772914Z,2029-12-05T02:30:48.772914Z,20,70,50,11000,21.03437,105.821739,18.28
charge_2029-12-05T024211494972Z_5621_cbe819eb,2029-12-05T02:42:11.494972Z,2029-12-05T04:32:58.494972Z,68,100,32,6647,21.034457,105.821862,19.16
